date,workerid,amount
Fri Dec 18 15:39:02 PST 2015,A1PLKT0OSX7AHC,0.3
Fri Dec 18 18:20:00 PST 2015,A1VOH5E2IH6IB6,0.3
Fri Dec 18 18:33:30 PST 2015,A1F2LDKKD6RABK,0.3
Fri Dec 18 21:30:54 PST 2015,A2ILUP6FN8HKKC,0.3
Fri Dec 18 21:32:56 PST 2015,A3AJJ27SV20I4V,0.3
Fri Dec 18 21:51:33 PST 2015,A2A8GX1LGLXFT5,0.3
Fri Dec 18 22:16:06 PST 2015,A8P1K1W1UO6Y3,0.3
Fri Dec 18 22:57:09 PST 2015,AAY2FRU323ZF0,0.3
Fri Dec 18 23:08:03 PST 2015,A2JSQET9OQ9PDM,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
