date,workerid,amount
Fri Dec 18 09:53:54 PST 2015,A39J5O71R4UGWT,0.3
Fri Dec 18 11:06:29 PST 2015,A3T7N805PVNEXN,0.3
Fri Dec 18 17:06:03 PST 2015,A24XBVPC9MYJVX,0.3
Fri Dec 18 17:49:59 PST 2015,A1686VKS6DK5YI,0.3
Fri Dec 18 18:35:46 PST 2015,A5B6HXICKBU3Q,0.3
Fri Dec 18 18:38:43 PST 2015,A2MGLVTZCF1TQ8,0.3
Fri Dec 18 21:40:11 PST 2015,A2MUCL20GTQJA0,0.3
Fri Dec 18 21:44:17 PST 2015,AJIVIZETWE7P6,0.3
Fri Dec 18 22:12:51 PST 2015,AJSD01AI2BHMX,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
