workerid,OS,screenH,screenW,Browser
0,Mac,800,1280,Chrome
1,Windows,1200,1920,Chrome
2,Windows,1050,1680,Chrome
3,Windows,900,1440,Firefox
4,Mac,900,1440,Chrome
