date,workerid,amount
Fri Dec 18 08:15:30 PST 2015,A136CZ4JFVXM8B,0.3
Fri Dec 18 11:00:29 PST 2015,AGAVBGGNI37WC,0.3
Fri Dec 18 11:58:38 PST 2015,A37O2Z8CDBNUXO,0.3
Fri Dec 18 13:34:06 PST 2015,A15T845TVCUSMH,0.3
Fri Dec 18 15:36:55 PST 2015,A1PW3S2X3PJ0WB,0.3
Fri Dec 18 17:32:49 PST 2015,A31GH2MEYPVGE2,0.3
Fri Dec 18 18:25:28 PST 2015,AGM58AAS27CVH,0.3
Fri Dec 18 21:23:19 PST 2015,A1K8QNLYYYX21W,0.3
Fri Dec 18 21:26:10 PST 2015,AON62GZEVQMWP,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
