date,workerid,amount
Fri Dec 18 07:42:11 PST 2015,A1XJ3038CPMHX,0.3
Fri Dec 18 08:05:40 PST 2015,A14D297BQB6QF3,0.3
Fri Dec 18 08:26:25 PST 2015,APSDY7ALAEWUD,0.3
Fri Dec 18 09:06:47 PST 2015,A3PFB0KD7I61Z0,0.3
Fri Dec 18 16:11:32 PST 2015,AWWUWGCCD9D9K,0.3
Fri Dec 18 21:25:13 PST 2015,A2WAQLPXT615HQ,0.3
Fri Dec 18 21:27:30 PST 2015,AEK6WEBI6A9YI,0.3
Fri Dec 18 21:33:28 PST 2015,A5NE8TWS8ZV7B,0.3
Fri Dec 18 21:41:04 PST 2015,A34DH6K07PTLIK,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
