date,workerid,amount
Fri Dec 18 07:34:36 PST 2015,A2RH1208TA0Z4R,0.3
Fri Dec 18 07:40:45 PST 2015,A2EO2J5IM897XS,0.3
Fri Dec 18 08:23:49 PST 2015,A3TI808L31R5MZ,0.3
Fri Dec 18 17:20:29 PST 2015,AU01P6YB9J5JX,0.3
Fri Dec 18 20:52:11 PST 2015,A38N4YQPTEM9VU,0.3
Fri Dec 18 21:26:09 PST 2015,A1VJ3T8CMNQA3N,0.3
Fri Dec 18 21:30:32 PST 2015,A3PGP8BIE31CZ5,0.3
Fri Dec 18 21:32:34 PST 2015,A3TR9Y4WENJKSC,0.3
Fri Dec 18 21:34:31 PST 2015,A1GWRM8K6ESPTH,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
