date,workerid,amount
Fri Dec 18 07:33:03 PST 2015,A3LIBDEC7U9VM9,0.3
Fri Dec 18 07:51:32 PST 2015,A1R93MQYAFEVX1,0.3
Fri Dec 18 07:53:22 PST 2015,A33J1O64RF1IYH,0.3
Fri Dec 18 07:56:01 PST 2015,A3UJO2A7THUZTV,0.3
Fri Dec 18 09:41:28 PST 2015,A1HQ7BD5XMORKX,0.3
Fri Dec 18 10:34:54 PST 2015,A7WCPTXGZ1WSK,0.3
Fri Dec 18 13:10:43 PST 2015,A3ASF4ZVP6BUGO,0.3
Fri Dec 18 14:16:55 PST 2015,A1BXDWMLYDQNSK,0.3
Fri Dec 18 14:28:39 PST 2015,A3DYWQZI78VQF9,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
