date,workerid,amount
Fri Dec 18 07:51:35 PST 2015,A1XC103XSP8MMD,0.3
Fri Dec 18 07:57:02 PST 2015,A2M36OPHA9HX8B,0.3
Fri Dec 18 09:01:48 PST 2015,A3NKA5KYYMG44F,0.3
Fri Dec 18 15:02:56 PST 2015,A3JCTHB0J0G2AE,0.3
Fri Dec 18 17:55:05 PST 2015,A1U06P6KZVPMAE,0.3
Fri Dec 18 19:00:33 PST 2015,A37NN01EVQNIIQ,0.3
Fri Dec 18 19:03:28 PST 2015,A2A6C42G1FJ0WO,0.3
Fri Dec 18 20:28:40 PST 2015,AFZRGS7V8KB27,0.3
Fri Dec 18 23:25:14 PST 2015,A1P4HV9BKPBADK,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
