date,workerid,amount
Fri Dec 18 09:45:40 PST 2015,AM036835CRE22,0.3
Fri Dec 18 11:07:26 PST 2015,A2F8YFFRKK14QD,0.3
Fri Dec 18 11:30:03 PST 2015,AQ9F0W1HKUF2J,0.3
Fri Dec 18 12:27:02 PST 2015,A1X7ULCVLKDPRH,0.3
Fri Dec 18 15:00:43 PST 2015,A2IOALUR617NNE,0.3
Fri Dec 18 18:44:39 PST 2015,A18ZUFGMNOVI2Y,0.3
Fri Dec 18 20:11:58 PST 2015,AD41K6W5BDDZ6,0.3
Fri Dec 18 20:20:22 PST 2015,A1W08RPT6485U4,0.3
Fri Dec 18 21:37:14 PST 2015,A384RYM14QK8JY,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
