date,workerid,amount
Mon Apr 18 10:16:36 PDT 2016,A2LVJGDWK1KT3S,0.3
Mon Apr 18 10:16:51 PDT 2016,A1Y800289JLNKA,0.3
Mon Apr 18 10:16:59 PDT 2016,A1LP4LE8JTSRW6,0.3
Mon Apr 18 10:17:16 PDT 2016,A22DDLD295BX46,0.3
Mon Apr 18 10:17:42 PDT 2016,AAIQLE701DI9U,0.3
Mon Apr 18 10:18:23 PDT 2016,A1JHO3KH2TMLOM,0.3
Mon Apr 18 10:18:39 PDT 2016,AAAAHY0L9JEFO,0.3
Mon Apr 18 10:21:34 PDT 2016,A2GTEPJFGOE4KK,0.3
Mon Apr 18 10:24:25 PDT 2016,A1GVHFB9F270GX,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
