date,workerid,amount
Fri Dec 18 11:02:00 PST 2015,A1BQI9JKLVCIL0,0.3
Fri Dec 18 17:58:53 PST 2015,A9KHK0MZRZS39,0.3
Fri Dec 18 18:53:38 PST 2015,A13DZVS4CCOZ0B,0.3
Fri Dec 18 21:32:24 PST 2015,AR22D9E55HQBF,0.3
Fri Dec 18 21:39:15 PST 2015,A3I73XPCB42G58,0.3
Fri Dec 18 21:40:28 PST 2015,A19XX65YCMX6XL,0.3
Fri Dec 18 21:44:18 PST 2015,A1RTSWQLSN8FKX,0.3
Fri Dec 18 22:29:12 PST 2015,A23TDBIX5J9N6C,0.3
Fri Dec 18 22:41:49 PST 2015,AJ6DA80QUI6CX,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
