date,workerid,amount
Thu Dec 17 13:36:31 PST 2015,A381WH9M9O2WQY,0.3
Thu Dec 17 13:37:09 PST 2015,AAAURDZ7L3L2,0.3
Thu Dec 17 13:37:55 PST 2015,A1RZIAVIA68FUE,0.3
Thu Dec 17 13:39:10 PST 2015,AZZDXA6TV6737,0.3
Thu Dec 17 13:40:54 PST 2015,A37WNG6DI65P9,0.3
Thu Dec 17 13:44:57 PST 2015,A1GRN111GB7MPR,0.3
Thu Dec 17 13:45:41 PST 2015,A1NLF469PAKILT,0.3
Thu Dec 17 13:53:00 PST 2015,A3JNHTATIEFRVI,0.3
Thu Dec 17 14:03:05 PST 2015,A2PGTCN71FKOYF,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
