date,workerid,amount
Fri Dec 18 07:55:50 PST 2015,A2ZGTICV2OM3U0,0.3
Fri Dec 18 09:14:30 PST 2015,A277UPR6JWGMWY,0.3
Fri Dec 18 10:03:56 PST 2015,A3UL8LMAR2GPGK,0.3
Fri Dec 18 11:16:32 PST 2015,A1YOQCPZCDFS9T,0.3
Fri Dec 18 22:01:45 PST 2015,A2BVIVLR9S26SN,0.3
Fri Dec 18 22:20:26 PST 2015,A17ZMF7GGP6HKO,0.3
Fri Dec 18 22:57:43 PST 2015,A1T2QD4U8OL720,0.3
Fri Dec 18 23:04:06 PST 2015,A10IA953P97EPY,0.3
Fri Dec 18 23:32:49 PST 2015,AU7V52XJGL5C4,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
