date,workerid,amount
Fri Dec 18 07:42:34 PST 2015,A18SXC3JEN1O0U,0.3
Fri Dec 18 07:44:10 PST 2015,A19IWFLUTW6KQU,0.3
Fri Dec 18 16:01:44 PST 2015,A26ULCPI7UC9R0,0.3
Fri Dec 18 17:21:59 PST 2015,AREYZC2P7UG8V,0.3
Fri Dec 18 17:53:09 PST 2015,A3VKAA3ZI0B20V,0.3
Fri Dec 18 21:24:26 PST 2015,A27MJOV91GA8R3,0.3
Fri Dec 18 21:29:32 PST 2015,A1P1AU0ZG7I6P5,0.3
Fri Dec 18 22:30:10 PST 2015,A19APXLPQCWZ8S,0.3
Fri Dec 18 22:44:35 PST 2015,A3RYTY3QHRXNIY,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
