date,workerid,amount
Fri Dec 18 08:39:14 PST 2015,AJJ0ZBMEOR40R,0.3
Fri Dec 18 08:42:31 PST 2015,AC82Q4KH05C5D,0.3
Fri Dec 18 09:35:36 PST 2015,A2VPQFGDUQX8HX,0.3
Fri Dec 18 14:19:17 PST 2015,A2RDQ259EXMMCP,0.3
Fri Dec 18 15:47:51 PST 2015,AAP6DS2CD5D5Q,0.3
Fri Dec 18 20:55:12 PST 2015,A1YBUA89N9CV2N,0.3
Fri Dec 18 21:58:10 PST 2015,ATVU7N0LN2VY3,0.3
Fri Dec 18 22:13:36 PST 2015,A268SWOS479FCX,0.3
Fri Dec 18 23:03:53 PST 2015,A33TBCD0ASI9FP,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
