date,workerid,amount
Fri Dec 18 07:40:41 PST 2015,A1G0CYMG3GV4OW,0.3
Fri Dec 18 07:42:08 PST 2015,A231YJ92L0FV6T,0.3
Fri Dec 18 07:44:35 PST 2015,APK1BIB6CY4DU,0.3
Fri Dec 18 08:23:34 PST 2015,A3K5843EPTOEQ6,0.3
Fri Dec 18 12:21:39 PST 2015,A3JYLADN4LCABW,0.3
Fri Dec 18 12:24:26 PST 2015,A13COBI91JOSZW,0.3
Fri Dec 18 12:56:24 PST 2015,A222AS1V52ZON4,0.3
Fri Dec 18 19:11:44 PST 2015,A366JCV00ETS7V,0.3
Fri Dec 18 19:46:24 PST 2015,AVKET098LG8V0,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
