date,workerid,amount
Fri Dec 18 08:33:45 PST 2015,A1JXSNKXAXT9OU,0.3
Fri Dec 18 09:42:40 PST 2015,AWKNQJTMHJLAE,0.3
Fri Dec 18 13:00:57 PST 2015,AU81PH9VC6YZ2,0.3
Fri Dec 18 13:31:35 PST 2015,A2IRPFJRDOO46K,0.3
Fri Dec 18 13:40:48 PST 2015,A1W47DADS77J2O,0.3
Fri Dec 18 16:03:09 PST 2015,A3MVFBWIIFS2OF,0.3
Fri Dec 18 21:59:50 PST 2015,A2UF2FRGVW4T89,0.3
Fri Dec 18 23:18:03 PST 2015,AHPUVVEDSDA5F,0.3
Fri Dec 18 23:31:41 PST 2015,A2QNLENFW52IHJ,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
