date,workerid,amount
Mon Apr 18 10:01:07 PDT 2016,A2VBP461GKTJEN,0.3
Mon Apr 18 10:01:25 PDT 2016,A1XJ9VFOJ4LP2X,0.3
Mon Apr 18 10:02:36 PDT 2016,ALDQRWYZ8KQ9A,0.3
Mon Apr 18 10:08:38 PDT 2016,A2WLGVXAVT2XTR,0.3
Mon Apr 18 10:14:41 PDT 2016,A3EP0F5E703EBI,0.3
Mon Apr 18 10:15:17 PDT 2016,A1QYDLMTDZOVOB,0.3
Mon Apr 18 10:15:54 PDT 2016,A2VQ1WGHLLLNJ1,0.3
Mon Apr 18 10:16:47 PDT 2016,A1YGENVE7OI5JL,0.3
Mon Apr 18 10:18:40 PDT 2016,AJH2N4RI8WA6U,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
