workerid,language,enjoyment,gender,age,comments,asses,education
0,english,1,Female,26,,Yes,4
1,English,1,Female,52,,Yes,1
2,Indonesian,1,Female,35,,Yes,3
3,english,1,Female,38,,Yes,4
4,English,1,Female,27,,Yes,3
5,English,1,Male,18,,Yes,2
6,English,1,Male,31,,Yes,3
7,English,1,Female,19,,Yes,2
8,English,2,Female,53,,Yes,4
