date,workerid,amount
Mon Apr 18 09:57:42 PDT 2016,AZX848Q53S3XY,0.3
Mon Apr 18 09:57:48 PDT 2016,A1Z7J3XE1R8TYT,0.3
Mon Apr 18 09:59:34 PDT 2016,ANVAFB99K5RKP,0.3
Mon Apr 18 09:59:53 PDT 2016,A1PD0NGV29HX0W,0.3
Mon Apr 18 10:05:56 PDT 2016,A3LKPARORDKLWT,0.3
Mon Apr 18 10:11:36 PDT 2016,A1Q303VFBJK6LL,0.3
Mon Apr 18 10:14:18 PDT 2016,A1VVXZYA3TPHP0,0.3
Mon Apr 18 10:20:15 PDT 2016,AUA0HE293PM30,0.3
Mon Apr 18 10:23:58 PDT 2016,A2YGAEODJ5SSF6,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
