date,workerid,amount
Fri Dec 18 07:33:20 PST 2015,A245ULD0JMXA1A,0.3
Fri Dec 18 07:33:46 PST 2015,A25FS62FV3188R,0.3
Fri Dec 18 07:37:47 PST 2015,A3ICWVGCEDRXS0,0.3
Fri Dec 18 07:38:17 PST 2015,AHXV6E65KFQ6D,0.3
Fri Dec 18 13:06:56 PST 2015,A1E54S87FXR11D,0.3
Fri Dec 18 14:58:19 PST 2015,A2MX9B7QJUXD5R,0.3
Fri Dec 18 16:03:20 PST 2015,A22JFCR3I81MIV,0.3
Fri Dec 18 19:37:20 PST 2015,AYGFO3QMOA7O1,0.3
Fri Dec 18 21:52:45 PST 2015,A13XHFV3CFKIOL,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
