date,workerid,amount
Fri Dec 18 10:34:57 PST 2015,AZVHR847NQRU,0.3
Fri Dec 18 12:29:00 PST 2015,A3FL0OFMUCA3BM,0.3
Fri Dec 18 13:44:03 PST 2015,AJV5RQKUU6PRQ,0.3
Fri Dec 18 14:16:16 PST 2015,A2456P28BK5D7B,0.3
Fri Dec 18 16:00:32 PST 2015,A24VK5018TWC9D,0.3
Fri Dec 18 16:31:43 PST 2015,A15FRFM9PA13T1,0.3
Fri Dec 18 18:11:32 PST 2015,AWYKYM16CB00Z,0.3
Fri Dec 18 21:27:46 PST 2015,A2ROD855TH1Q2B,0.3
Fri Dec 18 21:30:38 PST 2015,A1GRR6004V6WJN,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
