date,workerid,amount
Fri Dec 18 09:33:29 PST 2015,A1VB7F067GY390,0.3
Fri Dec 18 10:26:37 PST 2015,A3P1TIG6OWXN7V,0.3
Fri Dec 18 12:54:13 PST 2015,A24Z9RP5YZZ2TY,0.3
Fri Dec 18 15:13:06 PST 2015,A1FCGXUU7R3Z53,0.3
Fri Dec 18 15:29:06 PST 2015,A1BHINLXH3E2GJ,0.3
Fri Dec 18 17:22:03 PST 2015,A2W8IV7P891DZ0,0.3
Fri Dec 18 19:52:37 PST 2015,A2WMW784FDPOJU,0.3
Fri Dec 18 20:45:21 PST 2015,A1Y10YJ5ZSMALG,0.3
Fri Dec 18 21:35:11 PST 2015,A38LEVBZ3P5F6T,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
