date,workerid,amount
Fri Dec 18 07:43:07 PST 2015,A3NAHN61XJ3ZAT,0.3
Fri Dec 18 09:47:32 PST 2015,A2BCE9PVB4FSBA,0.3
Fri Dec 18 14:28:41 PST 2015,A3IBEY7NQCR45I,0.3
Fri Dec 18 17:43:19 PST 2015,A1CIW92DX5V8FD,0.3
Fri Dec 18 18:14:58 PST 2015,A2M2UDFQF6PFGP,0.3
Fri Dec 18 21:33:36 PST 2015,A19C6T7B0H4PAQ,0.3
Fri Dec 18 21:33:59 PST 2015,A239R16NOG3UOH,0.3
Fri Dec 18 22:34:07 PST 2015,A19R04IXWA4ZLX,0.3
Fri Dec 18 23:19:41 PST 2015,A205T6UTC9X0OP,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
