date,workerid,amount
Fri Dec 18 10:48:21 PST 2015,A2CBBJPKZLZL8T,0.3
Fri Dec 18 16:32:38 PST 2015,A2D4C9XN9F0JOU,0.3
Fri Dec 18 19:24:18 PST 2015,A2EU0NC9DL0E25,0.3
Fri Dec 18 20:31:03 PST 2015,A17ABJJMPRUGS5,0.3
Fri Dec 18 21:24:47 PST 2015,A1M7LS52Q27AHU,0.3
Fri Dec 18 21:47:46 PST 2015,APPZP50E4IOWJ,0.3
Fri Dec 18 22:00:19 PST 2015,A1VDRGJJF08YS3,0.3
Fri Dec 18 22:57:08 PST 2015,A2YVVLAICKEP0M,0.3
Fri Dec 18 23:21:31 PST 2015,ASSLGDY9ZOR2R,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
