date,workerid,amount
Mon Apr 18 09:58:04 PDT 2016,A1CC1ESUM2JWJ2,0.3
Mon Apr 18 10:00:01 PDT 2016,AVOF14300525D,0.3
Mon Apr 18 10:01:04 PDT 2016,A3TJ43EVRYQ55R,0.3
Mon Apr 18 10:01:13 PDT 2016,A1EQN91S6T820I,0.3
Mon Apr 18 10:07:20 PDT 2016,A38AHDQA5CJGXI,0.3
Mon Apr 18 10:11:20 PDT 2016,A2CEUCPDECS6U3,0.3
Mon Apr 18 10:15:54 PDT 2016,ASV53ZC7ILJ7B,0.3
Mon Apr 18 10:18:46 PDT 2016,A11YS0T8MV3Q7C,0.3
Mon Apr 18 10:21:18 PDT 2016,A2CF2BD4Q0ZDJN,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
