date,workerid,amount
Fri Dec 18 16:57:02 PST 2015,ABRFRPWLVKZF6,0.3
Fri Dec 18 19:21:47 PST 2015,A3VWJW0RTDKBFB,0.3
Fri Dec 18 21:36:01 PST 2015,A1AQGTZFSOQWF3,0.3
Fri Dec 18 21:41:26 PST 2015,A1SN7EOZUW5VP3,0.3
Fri Dec 18 22:00:38 PST 2015,A290QU9MFAYE4R,0.3
Fri Dec 18 22:11:38 PST 2015,AJ92HAKEZ0RXB,0.3
Fri Dec 18 22:24:00 PST 2015,A2PU1H705W3LXP,0.3
Fri Dec 18 22:31:07 PST 2015,A1W7NEHKLKU0P,0.3
Fri Dec 18 22:59:50 PST 2015,A1JL8N1PWIFDH2,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
