workerid,language,enjoyment,gender,age,comments,asses,education
0,english,2,Male,36,,Yes,2
1,Hindi,2,Female,33,It was a good hit.,Yes,3
2,English,2,Male,35,My comments are purely subjective,Yes,3
3,English,2,Female,48,,Yes,3
4,English,2,Female,23,,Yes,2
5,English ,2,Female,30,,Yes,4
6,english,2,Male,60,ty,Yes,2
7,English,2,Female,26,,Yes,1
8,english,1,Female,24,,Yes,3
