date,workerid,amount
Fri Dec 18 07:35:17 PST 2015,A26TIEOQGU8BED,0.3
Fri Dec 18 08:53:15 PST 2015,A1E7AQE8GKVRC,0.3
Fri Dec 18 09:53:05 PST 2015,A1K0TANCR2KNO7,0.3
Fri Dec 18 12:27:42 PST 2015,A002714426KR4IRXDG8PJ,0.3
Fri Dec 18 14:03:17 PST 2015,A34Y1MD6FDGSMA,0.3
Fri Dec 18 20:43:27 PST 2015,AZY98OZD4CD3T,0.3
Fri Dec 18 21:34:08 PST 2015,A1B79AW7Z2QNHI,0.3
Fri Dec 18 21:59:21 PST 2015,A149MN8UN8O976,0.3
Fri Dec 18 22:30:14 PST 2015,AO8L5183QI611,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
