date,workerid,amount
Thu Dec 17 13:32:01 PST 2015,A16VNGCQIHUMDZ,0.3
Thu Dec 17 13:33:23 PST 2015,A2BJLT9BGY086I,0.3
Thu Dec 17 13:37:34 PST 2015,A30DVHM7B53664,0.3
Thu Dec 17 13:39:48 PST 2015,A1VVXZYA3TPHP0,0.3
Thu Dec 17 13:42:46 PST 2015,A2I2HCF159EXKJ,0.3
Thu Dec 17 13:44:05 PST 2015,A1KE4O7G03MBWS,0.3
Thu Dec 17 13:46:42 PST 2015,A28RX7L0QZ993M,0.3
Thu Dec 17 13:51:17 PST 2015,A9QAS24BIY5UJ,0.3
Thu Dec 17 14:26:18 PST 2015,A36TCVJU6UAFWZ,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
