workerid,OS,screenH,screenW,Browser
0,Linux,768,1366,Chrome
1,Linux,768,1366,Chrome
2,Windows,990,1760,Firefox
3,Windows,768,1366,Firefox
4,Windows,1050,1680,Chrome
5,Windows,900,1600,Chrome
6,Windows,858,1525,Firefox
7,Windows,858,1525,Firefox
8,Windows,1080,1920,Firefox
