2000,11190986329,54799233,103405	
2001,11349375656,55886251,104147	
2002,12519922882,62335467,117207	
2003,13632028136,68561620,127066	
2004,14705541576,73346714,139616	
2005,14425183957,72756812,138132	
2006,15310495914,77883896,148342	
2007,16206118071,82969746,155472	
2008,19482936409,108811006,206272	
