date,workerid,amount
Fri Dec 18 07:32:10 PST 2015,A3686GG56DXS8W,0.3
Fri Dec 18 07:38:53 PST 2015,A2QWILH2TWJY1J,0.3
Fri Dec 18 07:48:12 PST 2015,A2FEVVC8B92TMO,0.3
Fri Dec 18 09:41:25 PST 2015,A2MG1EEVEP1GGV,0.3
Fri Dec 18 20:40:40 PST 2015,A1HUM99F4LJLPS,0.3
Fri Dec 18 21:02:39 PST 2015,ABRJQZJYO5I96,0.3
Fri Dec 18 21:36:13 PST 2015,A15TUY9NJ6U3C9,0.3
Fri Dec 18 21:36:16 PST 2015,A118DWOXWSI8VC,0.3
Fri Dec 18 23:51:24 PST 2015,A304JIFALQNMEQ,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
