date,workerid,amount
Fri Dec 18 07:42:51 PST 2015,A19UVN6HIJF73G,0.3
Fri Dec 18 07:51:42 PST 2015,A2PQHWG79HDCX6,0.3
Fri Dec 18 09:07:35 PST 2015,A24Z1OC5HEY2Z5,0.3
Fri Dec 18 09:14:08 PST 2015,A3QJPB0NZU5PY1,0.3
Fri Dec 18 10:20:44 PST 2015,A2HR7ZIX42FEPG,0.3
Fri Dec 18 13:51:09 PST 2015,A2WS3M8RTC4FA,0.3
Fri Dec 18 21:31:17 PST 2015,A3JO9IL2MESBLR,0.3
Fri Dec 18 21:40:37 PST 2015,A1VGJEXTOBVGR2,0.3
Fri Dec 18 21:45:03 PST 2015,A22AEEEAJDHREX,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
