workerid,language,enjoyment,gender,age,comments,asses,education
0,English,1,Male,34,,Yes,2
1,English,2,Female,23,,Yes,2
2,English,2,Male,30,,Yes,2
3,english,1,Female,52,,Yes,3
4,English,1,Male,28,,Yes,2
5,English,2,Female,26,,Yes,4
6,english,2,Male,41,,Yes,2
7,English,1,Female,21,,Yes,2
8,English,1,Female,30,,Yes,2
