date,workerid,amount
Fri Dec 18 07:31:27 PST 2015,A22DH964N6802Y,0.3
Fri Dec 18 07:33:00 PST 2015,A3VURMEKHPIATF,0.3
Fri Dec 18 07:33:05 PST 2015,AJH2N4RI8WA6U,0.3
Fri Dec 18 07:36:17 PST 2015,A2P3TGJU301KXD,0.3
Fri Dec 18 07:41:55 PST 2015,ATDSD77JJVPV9,0.3
Fri Dec 18 09:34:07 PST 2015,A5EMK50JQPN05,0.3
Fri Dec 18 10:09:23 PST 2015,A2G1JEROJ5ZM8U,0.3
Fri Dec 18 10:20:34 PST 2015,A34S72RM8IIJF0,0.3
Fri Dec 18 10:51:28 PST 2015,A22PD5EZW5NK5I,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
