date,workerid,amount
Fri Dec 18 08:11:39 PST 2015,AGI6X472RJ4JR,0.3
Fri Dec 18 10:08:44 PST 2015,A2S5P7SKSTV25N,0.3
Fri Dec 18 11:41:35 PST 2015,A1CZ2GB5LZ9O5H,0.3
Fri Dec 18 15:52:38 PST 2015,AI73488LTDOU0,0.3
Fri Dec 18 15:58:00 PST 2015,ASOPQQDVDCSEC,0.3
Fri Dec 18 19:52:48 PST 2015,A2FAVH59E2FX30,0.3
Fri Dec 18 22:20:29 PST 2015,A1VLUP5E13CQBU,0.3
Fri Dec 18 22:27:38 PST 2015,A2JIM3WL2NKI30,0.3
Fri Dec 18 23:22:27 PST 2015,A3GTIIFSMHAKRZ,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
