date,workerid,amount
Fri Dec 18 08:18:55 PST 2015,AVA8T3R5AJB3S,0.3
Fri Dec 18 10:48:39 PST 2015,A20NITCOBY4775,0.3
Fri Dec 18 15:06:50 PST 2015,A2WHQT2B2PMAC5,0.3
Fri Dec 18 17:13:03 PST 2015,A3QLXCQ6GW8TWT,0.3
Fri Dec 18 19:18:56 PST 2015,A39ZKTB2KLUMZF,0.3
Fri Dec 18 21:53:01 PST 2015,A2MCRVU8I9VNHG,0.3
Fri Dec 18 22:00:38 PST 2015,A9JLQEN9J5WL3,0.3
Fri Dec 18 22:03:03 PST 2015,A3822RZKYPA8EP,0.3
Fri Dec 18 22:12:06 PST 2015,A1GR8T8TUTJO00,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
