date,workerid,amount
Fri Dec 18 07:49:32 PST 2015,A17Y8Z3QQIF9J4,0.3
Fri Dec 18 08:41:07 PST 2015,A10XDWVEZ7B69C,0.3
Fri Dec 18 12:35:21 PST 2015,AG197Z95PXICE,0.3
Fri Dec 18 21:21:29 PST 2015,A1RYLOM8TSSGFJ,0.3
Fri Dec 18 21:25:53 PST 2015,A392TEMAWHHA4B,0.3
Fri Dec 18 21:38:00 PST 2015,A5LZENCNU4T1V,0.3
Fri Dec 18 22:20:29 PST 2015,A1KFK92GEFQ9F5,0.3
Fri Dec 18 22:27:29 PST 2015,A28WWEK2SYG972,0.3
Fri Dec 18 22:46:41 PST 2015,ABUABR22YMOGG,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
