date,workerid,amount
Fri Dec 18 09:09:58 PST 2015,A1HEUX7S8HBZWT,0.3
Fri Dec 18 10:51:16 PST 2015,A7RTTVI7O4EOV,0.3
Fri Dec 18 10:52:20 PST 2015,A30J4IZCMCR31F,0.3
Fri Dec 18 16:02:53 PST 2015,A21JFQP5MAYQO2,0.3
Fri Dec 18 21:24:47 PST 2015,A20EU0UH5K3VGE,0.3
Fri Dec 18 21:49:00 PST 2015,A39X3TK3K2FDOG,0.3
Fri Dec 18 21:53:01 PST 2015,A34BX72ZUITSW3,0.3
Fri Dec 18 22:05:53 PST 2015,A2JNTATQUTN4Y9,0.3
Fri Dec 18 22:50:43 PST 2015,A2O5K1FTFS18Q5,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
