date,workerid,amount
Fri Dec 18 07:30:57 PST 2015,A3LKPARORDKLWT,0.3
Fri Dec 18 07:33:33 PST 2015,A1P6OXEJ86HQRM,0.3
Fri Dec 18 07:41:15 PST 2015,A2BI6LJSH72Z8F,0.3
Fri Dec 18 07:57:55 PST 2015,A2FQ8LV896AJ20,0.3
Fri Dec 18 11:02:46 PST 2015,A1KZJWARDK7X8Q,0.3
Fri Dec 18 12:22:41 PST 2015,A1XJ9VFOJ4LP2X,0.3
Fri Dec 18 18:20:01 PST 2015,A16UAN46CNIRHY,0.3
Fri Dec 18 20:55:42 PST 2015,A39Q7X68HJOBAM,0.3
Fri Dec 18 21:29:29 PST 2015,A31681CCEVDIH3,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
