date,workerid,amount
Fri Dec 18 16:49:59 PST 2015,ADUJUZANFOWKW,0.3
Fri Dec 18 21:53:19 PST 2015,A3EWC3BN8RU33I,0.3
Fri Dec 18 22:07:38 PST 2015,A33CFLCMJNHHNC,0.3
Fri Dec 18 22:19:08 PST 2015,A2XCT66R93YLR8,0.3
Fri Dec 18 22:23:02 PST 2015,A2GU2QUQZNSG9U,0.3
Fri Dec 18 22:23:28 PST 2015,A3KCWV8TW3Q71L,0.3
Fri Dec 18 22:32:52 PST 2015,A36APVX6UP2O5O,0.3
Fri Dec 18 22:50:22 PST 2015,A1D4XBPYMV5GP0,0.3
Fri Dec 18 23:31:51 PST 2015,A19JBRLWE99CQC,0.3
,total paid to workers:,=SUM(c2:c10)
,10% paid to Amazon:,=.1*c11
,total:,=SUM(c11:c12
